reference,session,group,crop_start,length,weight,temporal_variance,speed_abs,minimum,maximum
listener/session0/Camera-2024-07-29-150955-150932,session0,VA,0,724,0.0006024096385542168,0.05835173946654675,0.03753238037630483,-0.2673684060573578,0.8708435893058777
listener/session0/Camera-2024-07-29-150955-150932,session0,expression,0,724,0.0006024096385542168,0.024143300830244237,0.011066708983594162,5.6769967922330825e-18,0.9999996423721313
listener/session0/Camera-2024-07-30-110806-110844,session0,AU,38,750,0.0006024096385542168,0.13345426494585375,0.024388072986203827,0.0,1.0
listener/session0/Camera-2024-07-30-110806-110844,session0,VA,38,750,0.0006024096385542168,0.050102796615400354,0.03812126367687383,-0.6605015397071838,0.8525748252868652
listener/session0/Camera-2024-07-30-110806-110844,session0,expression,38,750,0.0006024096385542168,0.05062418573462153,0.035130761945231286,3.8515666755171806e-17,1.0
listener/session0/Camera-2024-07-30-114103-114135,session0,AU,313,750,0.0006024096385542168,0.11529956979676602,0.027147307521139297,0.0,1.0
listener/session0/Camera-2024-07-30-114103-114135,session0,VA,313,750,0.0006024096385542168,0.03998509989702503,0.04117664313801777,-0.5725118517875671,0.7546886801719666
listener/session0/Camera-2024-07-30-114103-114135,session0,expression,313,750,0.0006024096385542168,0.03663897197997776,0.026027364449297017,2.7239093967318154e-17,0.9999963045120239
listener/session0/Camera-2024-07-30-123234-123305,session0,AU,165,750,0.0006024096385542168,0.12173802106512381,0.030351579884290165,0.0,1.0
listener/session0/Camera-2024-07-30-123234-123305,session0,VA,165,750,0.0006024096385542168,0.04175204636970345,0.05281186972723625,-0.8547653555870056,0.530463695526123
listener/session0/Camera-2024-07-30-123234-123305,session0,expression,165,750,0.0006024096385542168,0.05102083451603445,0.028331796018133744,7.67502972428675e-17,1.0
listener/session0/Camera-2024-07-30-142002-142027,session0,AU,0,512,0.0006024096385542168,0.05752227046640572,0.022048271363339856,0.0,1.0
listener/session0/Camera-2024-07-30-142002-142027,session0,VA,0,512,0.0006024096385542168,0.008149757347081779,0.028765365040319773,-0.6281487345695496,0.4684413969516754
listener/session0/Camera-2024-07-30-142002-142027,session0,expression,0,512,0.0006024096385542168,0.025977501057945784,0.025075728718484236,1.2336254018260634e-17,0.9999574422836304
listener/session0/Camera-2024-07-30-154819-154923,session0,AU,0,570,0.0006024096385542168,0.030738445410538648,0.0022261277094317517,0.0,1.0
listener/session0/Camera-2024-07-30-154819-154923,session0,VA,0,570,0.0006024096385542168,0.025596827598679987,0.028921004293096925,-0.5781987905502319,0.7047648429870605
listener/session0/Camera-2024-07-30-154819-154923,session0,expression,0,570,0.0006024096385542168,0.026242807609858934,0.013622306921385777,1.7341267582061254e-13,0.9999979734420776
listener/session0/Camera-2024-07-30-161637-161715,session0,AU,0,538,0.0006024096385542168,0.0841528617151138,0.02569832402234637,0.0,1.0
listener/session0/Camera-2024-07-30-161637-161715,session0,VA,0,538,0.0006024096385542168,0.01680078384032652,0.04462580719973122,-0.7045779824256897,0.4082525968551636
listener/session0/Camera-2024-07-30-161637-161715,session0,expression,0,538,0.0006024096385542168,0.0389592071395275,0.03037028266709388,3.628321546973204e-17,0.9999945163726807
listener/session0/Camera-2024-07-31-102814-102840,session0,AU,243,750,0.0006024096385542168,0.09797371309894673,0.014775255896751225,0.0,1.0
listener/session0/Camera-2024-07-31-102814-102840,session0,VA,243,750,0.0006024096385542168,0.05072982066054398,0.03323546178559356,-0.49039116501808167,0.8247367143630981
listener/session0/Camera-2024-07-31-102814-102840,session0,expression,243,750,0.0006024096385542168,0.04731055226936277,0.01682596169755118,2.2512166386416937e-16,0.9999998807907104
listener/session0/Camera-2024-07-31-110521-110601,session0,AU,1,750,0.0006024096385542168,0.1050953864411809,0.019403649310191368,0.0,1.0
listener/session0/Camera-2024-07-31-110521-110601,session0,VA,1,750,0.0006024096385542168,0.020442047129979983,0.0323114697392458,-0.439454048871994,0.6732649803161621
listener/session0/Camera-2024-07-31-110521-110601,session0,expression,1,750,0.0006024096385542168,0.05697209885178981,0.030112146811316527,1.571833480015125e-20,0.9999886751174927
listener/session0/Camera-2024-07-31-114456-114534,session0,AU,98,750,0.0006024096385542168,0.11069847203678981,0.0105028927458834,0.0,1.0
listener/session0/Camera-2024-07-31-114456-114534,session0,VA,98,750,0.0006024096385542168,0.031877171765580935,0.04013838351906858,-0.3318902254104614,0.7181841135025024
listener/session0/Camera-2024-07-31-114456-114534,session0,expression,98,750,0.0006024096385542168,0.05603760423115434,0.03883839664166587,2.3988714220070633e-16,0.9999910593032837
listener/session0/Camera-2024-07-31-135431-135505,session0,AU,209,750,0.0006024096385542168,0.0943537160658656,0.011392968402314197,0.0,1.0
listener/session0/Camera-2024-07-31-135431-135505,session0,VA,209,750,0.0006024096385542168,0.07138413646574596,0.028811169425162358,-0.38117292523384094,0.931725800037384
listener/session0/Camera-2024-07-31-135431-135505,session0,expression,209,750,0.0006024096385542168,0.054746540260804534,0.0066321758288631055,9.414828780502182e-17,1.0
listener/session0/Camera-2024-07-31-152258-152337,session0,AU,163,750,0.0006024096385542168,0.022800415368639682,0.01281708945260347,0.0,1.0
listener/session0/Camera-2024-07-31-152258-152337,session0,VA,163,750,0.0006024096385542168,0.02006208950176515,0.04083940836890677,-0.6973971724510193,0.5748733282089233
listener/session0/Camera-2024-07-31-152258-152337,session0,expression,163,750,0.0006024096385542168,0.03119316816370593,0.03625307280650952,3.040981264815657e-15,0.9999994039535522
listener/session0/Camera-2024-07-31-172208-172241,session0,AU,3,750,0.0006024096385542168,0.08003987538940811,0.017712505562972852,0.0,1.0
listener/session0/Camera-2024-07-31-172208-172241,session0,VA,3,750,0.0006024096385542168,0.015158069620449287,0.028330758654168037,-0.3088933527469635,0.5536714792251587
listener/session0/Camera-2024-07-31-172208-172241,session0,expression,3,750,0.0006024096385542168,0.052646407958460144,0.011548786364284724,2.121279962409091e-20,0.9999967813491821
listener/session0/Camera-2024-08-08-153226-153307,session0,AU,1106,750,0.0006024096385542168,0.008394956237946886,0.004450378282153983,0.0,1.0
listener/session0/Camera-2024-08-08-153226-153307,session0,VA,1106,750,0.0006024096385542168,0.003579887207359465,0.021119382192638113,-0.23290210962295532,0.4335307478904724
listener/session0/Camera-2024-08-08-153226-153307,session0,expression,1106,750,0.0006024096385542168,0.008814348230416288,0.008827881248878391,3.2831431822386154e-19,0.999832034111023
listener/session0/Camera-2024-10-14-143533-143358,session0,AU,279,750,0.0006024096385542168,0.012693665628245058,0.007654650645304851,0.0,1.0
listener/session0/Camera-2024-10-14-143533-143358,session0,VA,279,750,0.0006024096385542168,0.008360087867453797,0.033569980430129535,-0.4042375981807709,0.19751183688640594
listener/session0/Camera-2024-10-14-143533-143358,session0,expression,279,750,0.0006024096385542168,0.044707134630630405,0.03463432394974895,4.363461147960379e-09,0.9997345805168152
listener/session0/Camera-2024-10-14-151541-151421,session0,AU,28,750,0.0006024096385542168,0.0308862186619196,0.014953271028037384,0.0,1.0
listener/session0/Camera-2024-10-14-151541-151421,session0,VA,28,750,0.0006024096385542168,0.010431575329800333,0.03701692702216364,-0.6848562955856323,0.4710479974746704
listener/session0/Camera-2024-10-14-151541-151421,session0,expression,28,750,0.0006024096385542168,0.027097012800831148,0.019578175819878998,1.778066998920757e-15,0.999835729598999
listener/session0/Camera-2024-10-14-161029-160925,session0,AU,0,477,0.0006024096385542168,0.05321424167151139,0.018067226890756304,0.0,1.0
listener/session0/Camera-2024-10-14-161029-160925,session0,VA,0,477,0.0006024096385542168,0.0067062628400924515,0.04686881217933377,-0.4116263687610626,0.40488725900650024
listener/session0/Camera-2024-10-14-161029-160925,session0,expression,0,477,0.0006024096385542168,0.03259084430378684,0.034317663177009454,9.091297060313858e-19,0.9999290704727173
listener/session0/Camera-2024-10-15-094459-094548,session0,AU,0,665,0.0006024096385542168,0.13502430775734517,0.035542168674698796,0.0,1.0
listener/session0/Camera-2024-10-15-094459-094548,session0,VA,0,665,0.0006024096385542168,0.02824882018231479,0.0374517103471984,-0.50090092420578,0.6581581234931946
listener/session0/Camera-2024-10-15-094459-094548,session0,expression,0,665,0.0006024096385542168,0.04922291831392668,0.029397081223173693,1.1590567102013477e-13,0.9999849796295166
listener/session0/Camera-2024-10-15-102854-102945,session0,AU,0,567,0.0006024096385542168,0.06494496066541611,0.013663133097762074,0.0,1.0
listener/session0/Camera-2024-10-15-102854-102945,session0,VA,0,567,0.0006024096385542168,0.01517725601018018,0.03347782508960461,-0.5997140407562256,0.3288400173187256
listener/session0/Camera-2024-10-15-102854-102945,session0,expression,0,567,0.0006024096385542168,0.012581953603185012,0.0194289797760116,2.487349248011389e-13,0.9999388456344604
listener/session0/Camera-2024-10-15-111253-111325,session0,AU,0,481,0.0006024096385542168,0.0020437745437745423,0.0022222222222222222,0.0,1.0
listener/session0/Camera-2024-10-15-111253-111325,session0,VA,0,481,0.0006024096385542168,0.008566035312302536,0.030812338662023344,-0.46611055731773376,0.14217616617679596
listener/session0/Camera-2024-10-15-111253-111325,session0,expression,0,481,0.0006024096385542168,0.003461437571970417,0.008619128359241474,5.13648868379654e-15,0.9999864101409912
listener/session0/Camera-2024-10-21-103126-103143,session0,AU,452,750,0.0006024096385542168,0.016441477525589675,0.008544726301735648,0.0,1.0
listener/session0/Camera-2024-10-21-103126-103143,session0,VA,452,750,0.0006024096385542168,0.005064495748355222,0.0324829026599115,-0.5905320048332214,0.0056341588497161865
listener/session0/Camera-2024-10-21-103126-103143,session0,expression,452,750,0.0006024096385542168,0.011362755922470982,0.011361260261771242,4.59073543116081e-20,0.9999967813491821
listener/session0/Camera-2024-10-21-112420-112230,session0,AU,645,750,0.0006024096385542168,0.04541071057706567,0.009790832220738763,0.0,1.0
listener/session0/Camera-2024-10-21-112420-112230,session0,VA,645,750,0.0006024096385542168,0.00902619897735116,0.03238158517869038,-0.6653442978858948,0.17572790384292603
listener/session0/Camera-2024-10-21-112420-112230,session0,expression,645,750,0.0006024096385542168,0.0032098988779434593,0.006254321708376028,3.369508922638868e-14,0.9999871253967285
listener/session0/Camera-2024-10-21-121606-121455,session0,AU,367,750,0.0006024096385542168,0.01188725708351878,0.003738317757009346,0.0,1.0
listener/session0/Camera-2024-10-21-121606-121455,session0,VA,367,750,0.0006024096385542168,0.005653113248834341,0.0306741746120125,-0.2675023376941681,0.34947749972343445
listener/session0/Camera-2024-10-21-121606-121455,session0,expression,367,750,0.0006024096385542168,0.021114728961248573,0.02151828047954512,3.2304756641271266e-16,0.9998782873153687
listener/session0/Camera-2024-10-21-125749-125756,session0,AU,316,750,0.0006024096385542168,0.13950927162142115,0.0067645749888740545,0.0,1.0
listener/session0/Camera-2024-10-21-125749-125756,session0,VA,316,750,0.0006024096385542168,0.08140276468063638,0.03590412775131666,-0.6564573049545288,0.7160935997962952
listener/session0/Camera-2024-10-21-125749-125756,session0,expression,316,750,0.0006024096385542168,0.06358595637419895,0.009000478090648942,2.440100916150789e-18,0.9999818801879883
listener/session0/Camera-2024-10-22-103728-103815,session0,AU,283,750,0.0006024096385542168,0.05812775552588638,0.035870048954161106,0.0,1.0
listener/session0/Camera-2024-10-22-103728-103815,session0,VA,283,750,0.0006024096385542168,0.009217531941887817,0.0438951826909276,-0.6720815896987915,0.5431003570556641
listener/session0/Camera-2024-10-22-103728-103815,session0,expression,283,750,0.0006024096385542168,0.02460838371307736,0.04495334436076963,4.2330562340965605e-13,0.9994602799415588
listener/session0/Camera-2024-10-22-115558-115626,session0,AU,584,750,0.0006024096385542168,0.011646105919003126,0.004806408544726302,0.0,1.0
listener/session0/Camera-2024-10-22-115558-115626,session0,VA,584,750,0.0006024096385542168,0.011297489199910658,0.037728715695450714,-0.6410804390907288,0.5062595009803772
listener/session0/Camera-2024-10-22-115558-115626,session0,expression,584,750,0.0006024096385542168,0.03254551887157331,0.033526301233163004,1.0231998408272158e-11,0.9998927116394043
listener/session0/Camera-2024-10-22-123739-123750,session0,AU,1024,750,0.0006024096385542168,0.04165993176086634,0.01789052069425901,0.0,1.0
listener/session0/Camera-2024-10-22-123739-123750,session0,VA,1024,750,0.0006024096385542168,0.005793287785907079,0.027527875511923205,-0.7964735627174377,0.4331871271133423
listener/session0/Camera-2024-10-22-123739-123750,session0,expression,1024,750,0.0006024096385542168,0.03183189975132515,0.04622259216115998,3.104439622036992e-11,0.9999803304672241
listener/session0/Camera-2024-10-22-153434-153503,session0,AU,191,750,0.0006024096385542168,0.011956089600949408,0.004094348019581665,0.0,1.0
listener/session0/Camera-2024-10-22-153434-153503,session0,VA,191,750,0.0006024096385542168,0.006264662089746503,0.04316079074166248,-0.2878268361091614,0.3952069580554962
listener/session0/Camera-2024-10-22-153434-153503,session0,expression,191,750,0.0006024096385542168,0.026438011136162468,0.03650917725200635,3.1746068532338906e-15,0.9989491105079651
listener/session0/Camera-2024-10-22-161742-161747,session0,AU,247,750,0.0006024096385542168,0.018210947930574106,0.009345794392523364,0.0,1.0
listener/session0/Camera-2024-10-22-161742-161747,session0,VA,247,750,0.0006024096385542168,0.004255716882482368,0.027117197320999226,-0.659902811050415,0.49672576785087585
listener/session0/Camera-2024-10-22-161742-161747,session0,expression,247,750,0.0006024096385542168,0.005798002261917905,0.01301610506839978,3.786511104664214e-09,0.9995883107185364
listener/session0/Camera-2024-10-22-165256-165322,session0,AU,257,750,0.0006024096385542168,0.025295356771992298,0.026168224299065422,0.0,1.0
listener/session0/Camera-2024-10-22-165256-165322,session0,VA,257,750,0.0006024096385542168,0.003467931750327827,0.028459035904608042,-0.4604785740375519,0.3062382936477661
listener/session0/Camera-2024-10-22-165256-165322,session0,expression,257,750,0.0006024096385542168,0.023812929211297174,0.03614615518465653,8.878658645425884e-15,0.9980997443199158
listener/session0/Camera-2024-10-22-173423-173423,session0,AU,330,750,0.0006024096385542168,0.023639341344014228,0.010680907877169559,0.0,1.0
listener/session0/Camera-2024-10-22-173423-173423,session0,VA,330,750,0.0006024096385542168,0.006617436992418181,0.041646177240104,-0.5341310501098633,0.376039981842041
listener/session0/Camera-2024-10-22-173423-173423,session0,expression,330,750,0.0006024096385542168,0.028991167491658976,0.05450047549291594,1.713996105419044e-13,0.9996458292007446
